Date,Time,Hour,Day_of_Week,Month,Day_Type,Peak_Hour,Train_ID,Origin_Station,Destination_Station,Route,Passenger_Count,Ticket_Type,Class_Type,Total_Capacity,Available_Seats,Temperature,Rainfall,Weather_Condition,Holiday,Event_Name
2025-02-01,06:00,6,Saturday,February,Weekend,No,T201,Colombo Fort,Galle,Colombo Fort → Galle,141,Reserved,3rd Class,500,359,32,5,Rainy,No,
2025-02-01,08:00,8,Saturday,February,Weekend,Yes,T201,Colombo Fort,Galle,Colombo Fort → Galle,212,Unreserved,2nd Class,500,288,28,15,Rainy,No,
2025-02-01,12:00,12,Saturday,February,Weekend,No,T201,Colombo Fort,Galle,Colombo Fort → Galle,96,Reserved,1st Class,500,404,31,0,Cloudy,No,
2025-02-01,17:00,17,Saturday,February,Weekend,Yes,T201,Colombo Fort,Galle,Colombo Fort → Galle,361,Unreserved,2nd Class,500,139,31,6,Rainy,No,
2025-02-01,19:00,19,Saturday,February,Weekend,Yes,T201,Colombo Fort,Galle,Colombo Fort → Galle,301,Unreserved,2nd Class,500,199,30,0,Sunny,No,
2025-02-01,06:00,6,Saturday,February,Weekend,No,T202,Colombo Fort,Galle,Colombo Fort → Galle,134,Unreserved,1st Class,500,366,31,7,Rainy,No,
2025-02-01,08:00,8,Saturday,February,Weekend,Yes,T202,Colombo Fort,Galle,Colombo Fort → Galle,288,Reserved,2nd Class,500,212,31,0,Sunny,No,
2025-02-01,12:00,12,Saturday,February,Weekend,No,T202,Colombo Fort,Galle,Colombo Fort → Galle,182,Reserved,3rd Class,500,318,27,0,Sunny,No,
2025-02-01,17:00,17,Saturday,February,Weekend,Yes,T202,Colombo Fort,Galle,Colombo Fort → Galle,312,Reserved,2nd Class,500,188,28,0,Cloudy,No,
2025-02-01,19:00,19,Saturday,February,Weekend,Yes,T202,Colombo Fort,Galle,Colombo Fort → Galle,314,Unreserved,2nd Class,500,186,26,11,Rainy,No,
2025-02-01,06:00,6,Saturday,February,Weekend,No,T301,Colombo Fort,Galle,Colombo Fort → Galle,286,Unreserved,2nd Class,500,214,26,0,Cloudy,Yes,
2025-02-01,08:00,8,Saturday,February,Weekend,Yes,T301,Colombo Fort,Galle,Colombo Fort → Galle,290,Unreserved,1st Class,500,210,26,0,Cloudy,No,
2025-02-01,12:00,12,Saturday,February,Weekend,No,T301,Colombo Fort,Galle,Colombo Fort → Galle,73,Unreserved,2nd Class,500,427,31,4,Rainy,No,
2025-02-01,17:00,17,Saturday,February,Weekend,Yes,T301,Colombo Fort,Galle,Colombo Fort → Galle,287,Reserved,2nd Class,500,213,26,0,Rainy,No,
2025-02-01,19:00,19,Saturday,February,Weekend,Yes,T301,Colombo Fort,Galle,Colombo Fort → Galle,283,Reserved,3rd Class,500,217,30,0,Cloudy,No,
2025-02-01,06:00,6,Saturday,February,Weekend,No,T101,Colombo Fort,Jaffna,Colombo Fort → Jaffna,50,Reserved,3rd Class,500,450,32,20,Rainy,No,
2025-02-01,08:00,8,Saturday,February,Weekend,Yes,T101,Colombo Fort,Jaffna,Colombo Fort → Jaffna,293,Unreserved,3rd Class,500,207,27,0,Cloudy,No,
2025-02-01,12:00,12,Saturday,February,Weekend,No,T101,Colombo Fort,Jaffna,Colombo Fort → Jaffna,70,Reserved,3rd Class,500,430,31,20,Rainy,No,
2025-02-01,17:00,17,Saturday,February,Weekend,Yes,T101,Colombo Fort,Jaffna,Colombo Fort → Jaffna,277,Reserved,1st Class,500,223,32,2,Rainy,No,
2025-02-01,19:00,19,Saturday,February,Weekend,Yes,T101,Colombo Fort,Jaffna,Colombo Fort → Jaffna,285,Unreserved,3rd Class,500,215,28,0,Sunny,No,
2025-02-01,06:00,6,Saturday,February,Weekend,No,T102,Colombo Fort,Jaffna,Colombo Fort → Jaffna,156,Unreserved,2nd Class,500,344,28,2,Rainy,No,
2025-02-01,08:00,8,Saturday,February,Weekend,Yes,T102,Colombo Fort,Jaffna,Colombo Fort → Jaffna,264,Reserved,2nd Class,500,236,26,0,Sunny,No,
2025-02-01,12:00,12,Saturday,February,Weekend,No,T102,Colombo Fort,Jaffna,Colombo Fort → Jaffna,66,Reserved,3rd Class,500,434,29,14,Rainy,No,
2025-02-01,17:00,17,Saturday,February,Weekend,Yes,T102,Colombo Fort,Jaffna,Colombo Fort → Jaffna,329,Unreserved,2nd Class,500,171,32,0,Cloudy,No,
2025-02-01,19:00,19,Saturday,February,Weekend,Yes,T102,Colombo Fort,Jaffna,Colombo Fort → Jaffna,289,Unreserved,2nd Class,500,211,28,0,Rainy,No,
2025-02-01,06:00,6,Saturday,February,Weekend,No,T201,Colombo Fort,Jaffna,Colombo Fort → Jaffna,150,Reserved,1st Class,500,350,31,0,Cloudy,No,
2025-02-01,08:00,8,Saturday,February,Weekend,Yes,T201,Colombo Fort,Jaffna,Colombo Fort → Jaffna,223,Unreserved,1st Class,500,277,27,4,Rainy,No,
2025-02-01,12:00,12,Saturday,February,Weekend,No,T201,Colombo Fort,Jaffna,Colombo Fort → Jaffna,114,Unreserved,3rd Class,500,386,31,0,Cloudy,No,
2025-02-01,17:00,17,Saturday,February,Weekend,Yes,T201,Colombo Fort,Jaffna,Colombo Fort → Jaffna,266,Reserved,2nd Class,500,234,29,0,Sunny,No,
2025-02-01,19:00,19,Saturday,February,Weekend,Yes,T201,Colombo Fort,Jaffna,Colombo Fort → Jaffna,351,Reserved,1st Class,500,149,32,14,Rainy,Yes,
2025-02-01,06:00,6,Saturday,February,Weekend,No,T202,Colombo Fort,Jaffna,Colombo Fort → Jaffna,106,Reserved,3rd Class,500,394,32,0,Sunny,No,
2025-02-01,08:00,8,Saturday,February,Weekend,Yes,T202,Colombo Fort,Jaffna,Colombo Fort → Jaffna,262,Unreserved,1st Class,500,238,28,11,Rainy,No,
2025-02-01,12:00,12,Saturday,February,Weekend,No,T202,Colombo Fort,Jaffna,Colombo Fort → Jaffna,132,Reserved,3rd Class,500,368,31,7,Rainy,No,
2025-02-01,17:00,17,Saturday,February,Weekend,Yes,T202,Colombo Fort,Jaffna,Colombo Fort → Jaffna,266,Unreserved,1st Class,500,234,26,17,Rainy,No,
2025-02-01,19:00,19,Saturday,February,Weekend,Yes,T202,Colombo Fort,Jaffna,Colombo Fort → Jaffna,331,Unreserved,3rd Class,500,169,27,0,Cloudy,No,
2025-02-01,06:00,6,Saturday,February,Weekend,No,T301,Colombo Fort,Jaffna,Colombo Fort → Jaffna,90,Reserved,1st Class,500,410,32,19,Rainy,No,
2025-02-01,08:00,8,Saturday,February,Weekend,Yes,T301,Colombo Fort,Jaffna,Colombo Fort → Jaffna,302,Reserved,1st Class,500,198,32,0,Cloudy,No,
2025-02-01,12:00,12,Saturday,February,Weekend,No,T301,Colombo Fort,Jaffna,Colombo Fort → Jaffna,168,Reserved,2nd Class,500,332,31,9,Rainy,No,
2025-02-01,17:00,17,Saturday,February,Weekend,Yes,T301,Colombo Fort,Jaffna,Colombo Fort → Jaffna,262,Unreserved,3rd Class,500,238,27,0,Cloudy,No,
2025-02-01,19:00,19,Saturday,February,Weekend,Yes,T301,Colombo Fort,Jaffna,Colombo Fort → Jaffna,216,Reserved,2nd Class,500,284,29,0,Sunny,No,
2025-02-01,06:00,6,Saturday,February,Weekend,No,T101,Colombo Fort,Negombo,Colombo Fort → Negombo,168,Unreserved,1st Class,500,332,28,11,Rainy,No,
2025-02-01,08:00,8,Saturday,February,Weekend,Yes,T101,Colombo Fort,Negombo,Colombo Fort → Negombo,363,Unreserved,3rd Class,500,137,30,0,Cloudy,No,
2025-02-01,12:00,12,Saturday,February,Weekend,No,T101,Colombo Fort,Negombo,Colombo Fort → Negombo,96,Reserved,1st Class,500,404,32,13,Rainy,No,
2025-02-01,17:00,17,Saturday,February,Weekend,Yes,T101,Colombo Fort,Negombo,Colombo Fort → Negombo,271,Unreserved,2nd Class,500,229,27,0,Sunny,No,
2025-02-01,19:00,19,Saturday,February,Weekend,Yes,T101,Colombo Fort,Negombo,Colombo Fort → Negombo,298,Reserved,1st Class,500,202,29,0,Cloudy,No,
2025-02-01,06:00,6,Saturday,February,Weekend,No,T102,Colombo Fort,Negombo,Colombo Fort → Negombo,96,Unreserved,1st Class,500,404,26,0,Sunny,No,
2025-02-01,08:00,8,Saturday,February,Weekend,Yes,T102,Colombo Fort,Negombo,Colombo Fort → Negombo,349,Unreserved,2nd Class,500,151,28,0,Sunny,No,
2025-02-01,12:00,12,Saturday,February,Weekend,No,T102,Colombo Fort,Negombo,Colombo Fort → Negombo,177,Reserved,2nd Class,500,323,30,0,Sunny,No,
2025-02-01,17:00,17,Saturday,February,Weekend,Yes,T102,Colombo Fort,Negombo,Colombo Fort → Negombo,317,Reserved,3rd Class,500,183,26,0,Sunny,No,
2025-02-01,19:00,19,Saturday,February,Weekend,Yes,T102,Colombo Fort,Negombo,Colombo Fort → Negombo,324,Unreserved,2nd Class,500,176,27,17,Rainy,No,
2025-02-01,06:00,6,Saturday,February,Weekend,No,T201,Colombo Fort,Negombo,Colombo Fort → Negombo,195,Unreserved,1st Class,500,305,27,0,Cloudy,No,
2025-02-01,08:00,8,Saturday,February,Weekend,Yes,T201,Colombo Fort,Negombo,Colombo Fort → Negombo,312,Reserved,2nd Class,500,188,27,0,Cloudy,No,
2025-02-01,12:00,12,Saturday,February,Weekend,No,T201,Colombo Fort,Negombo,Colombo Fort → Negombo,173,Reserved,1st Class,500,327,30,0,Sunny,No,
2025-02-01,17:00,17,Saturday,February,Weekend,Yes,T201,Colombo Fort,Negombo,Colombo Fort → Negombo,231,Unreserved,3rd Class,500,269,30,4,Rainy,No,
2025-02-01,19:00,19,Saturday,February,Weekend,Yes,T201,Colombo Fort,Negombo,Colombo Fort → Negombo,332,Unreserved,1st Class,500,168,27,0,Sunny,No,
2025-02-01,06:00,6,Saturday,February,Weekend,No,T202,Colombo Fort,Negombo,Colombo Fort → Negombo,107,Reserved,1st Class,500,393,29,9,Rainy,No,
2025-02-01,08:00,8,Saturday,February,Weekend,Yes,T202,Colombo Fort,Negombo,Colombo Fort → Negombo,374,Unreserved,2nd Class,500,126,27,0,Sunny,No,
2025-02-01,12:00,12,Saturday,February,Weekend,No,T202,Colombo Fort,Negombo,Colombo Fort → Negombo,128,Reserved,2nd Class,500,372,30,0,Cloudy,No,
2025-02-01,17:00,17,Saturday,February,Weekend,Yes,T202,Colombo Fort,Negombo,Colombo Fort → Negombo,426,Unreserved,3rd Class,500,74,28,0,Cloudy,Yes,
2025-02-01,19:00,19,Saturday,February,Weekend,Yes,T202,Colombo Fort,Negombo,Colombo Fort → Negombo,281,Unreserved,1st Class,500,219,31,0,Sunny,No,
2025-02-01,06:00,6,Saturday,February,Weekend,No,T301,Colombo Fort,Negombo,Colombo Fort → Negombo,147,Reserved,3rd Class,500,353,27,0,Sunny,No,
2025-02-01,08:00,8,Saturday,February,Weekend,Yes,T301,Colombo Fort,Negombo,Colombo Fort → Negombo,276,Reserved,1st Class,500,224,30,16,Rainy,No,
2025-02-01,12:00,12,Saturday,February,Weekend,No,T301,Colombo Fort,Negombo,Colombo Fort → Negombo,50,Unreserved,3rd Class,500,450,28,0,Cloudy,No,
2025-02-01,17:00,17,Saturday,February,Weekend,Yes,T301,Colombo Fort,Negombo,Colombo Fort → Negombo,351,Unreserved,3rd Class,500,149,27,0,Sunny,No,
2025-02-01,19:00,19,Saturday,February,Weekend,Yes,T301,Colombo Fort,Negombo,Colombo Fort → Negombo,333,Unreserved,3rd Class,500,167,26,0,Sunny,No,
2025-02-01,06:00,6,Saturday,February,Weekend,No,T101,Colombo Fort,Anuradhapura,Colombo Fort → Anuradhapura,103,Reserved,2nd Class,500,397,27,0,Rainy,No,
2025-02-01,08:00,8,Saturday,February,Weekend,Yes,T101,Colombo Fort,Anuradhapura,Colombo Fort → Anuradhapura,301,Unreserved,3rd Class,500,199,32,0,Sunny,No,
2025-02-01,12:00,12,Saturday,February,Weekend,No,T101,Colombo Fort,Anuradhapura,Colombo Fort → Anuradhapura,195,Reserved,3rd Class,500,305,28,0,Cloudy,No,
2025-02-01,17:00,17,Saturday,February,Weekend,Yes,T101,Colombo Fort,Anuradhapura,Colombo Fort → Anuradhapura,214,Unreserved,2nd Class,500,286,31,14,Rainy,No,
2025-02-01,19:00,19,Saturday,February,Weekend,Yes,T101,Colombo Fort,Anuradhapura,Colombo Fort → Anuradhapura,300,Reserved,3rd Class,500,200,26,20,Rainy,No,
2025-02-01,06:00,6,Saturday,February,Weekend,No,T102,Colombo Fort,Anuradhapura,Colombo Fort → Anuradhapura,117,Reserved,3rd Class,500,383,29,11,Rainy,No,
2025-02-01,08:00,8,Saturday,February,Weekend,Yes,T102,Colombo Fort,Anuradhapura,Colombo Fort → Anuradhapura,224,Reserved,3rd Class,500,276,26,0,Sunny,No,
2025-02-01,12:00,12,Saturday,February,Weekend,No,T102,Colombo Fort,Anuradhapura,Colombo Fort → Anuradhapura,232,Unreserved,3rd Class,500,268,26,20,Rainy,Yes,
2025-02-01,17:00,17,Saturday,February,Weekend,Yes,T102,Colombo Fort,Anuradhapura,Colombo Fort → Anuradhapura,305,Unreserved,1st Class,500,195,27,0,Sunny,No,
2025-02-01,19:00,19,Saturday,February,Weekend,Yes,T102,Colombo Fort,Anuradhapura,Colombo Fort → Anuradhapura,277,Reserved,1st Class,500,223,26,0,Cloudy,No,
2025-02-01,06:00,6,Saturday,February,Weekend,No,T201,Colombo Fort,Anuradhapura,Colombo Fort → Anuradhapura,168,Reserved,3rd Class,500,332,32,0,Sunny,No,
2025-02-01,08:00,8,Saturday,February,Weekend,Yes,T201,Colombo Fort,Anuradhapura,Colombo Fort → Anuradhapura,290,Unreserved,2nd Class,500,210,29,0,Sunny,No,
2025-02-01,12:00,12,Saturday,February,Weekend,No,T201,Colombo Fort,Anuradhapura,Colombo Fort → Anuradhapura,140,Unreserved,3rd Class,500,360,32,19,Rainy,No,
2025-02-01,17:00,17,Saturday,February,Weekend,Yes,T201,Colombo Fort,Anuradhapura,Colombo Fort → Anuradhapura,216,Reserved,3rd Class,500,284,30,15,Rainy,No,
2025-02-01,19:00,19,Saturday,February,Weekend,Yes,T201,Colombo Fort,Anuradhapura,Colombo Fort → Anuradhapura,354,Reserved,3rd Class,500,146,26,0,Sunny,No,
2025-02-01,06:00,6,Saturday,February,Weekend,No,T202,Colombo Fort,Anuradhapura,Colombo Fort → Anuradhapura,145,Reserved,1st Class,500,355,27,0,Sunny,No,
2025-02-01,08:00,8,Saturday,February,Weekend,Yes,T202,Colombo Fort,Anuradhapura,Colombo Fort → Anuradhapura,262,Reserved,3rd Class,500,238,32,0,Rainy,No,
2025-02-01,12:00,12,Saturday,February,Weekend,No,T202,Colombo Fort,Anuradhapura,Colombo Fort → Anuradhapura,101,Reserved,1st Class,500,399,32,6,Rainy,No,
2025-02-01,17:00,17,Saturday,February,Weekend,Yes,T202,Colombo Fort,Anuradhapura,Colombo Fort → Anuradhapura,249,Reserved,3rd Class,500,251,30,13,Rainy,No,
2025-02-01,19:00,19,Saturday,February,Weekend,Yes,T202,Colombo Fort,Anuradhapura,Colombo Fort → Anuradhapura,261,Reserved,2nd Class,500,239,27,15,Rainy,No,
2025-02-01,06:00,6,Saturday,February,Weekend,No,T301,Colombo Fort,Anuradhapura,Colombo Fort → Anuradhapura,95,Unreserved,1st Class,500,405,31,0,Rainy,No,
2025-02-01,08:00,8,Saturday,February,Weekend,Yes,T301,Colombo Fort,Anuradhapura,Colombo Fort → Anuradhapura,222,Unreserved,2nd Class,500,278,31,0,Cloudy,No,
2025-02-01,12:00,12,Saturday,February,Weekend,No,T301,Colombo Fort,Anuradhapura,Colombo Fort → Anuradhapura,149,Unreserved,2nd Class,500,351,29,0,Sunny,No,
2025-02-01,17:00,17,Saturday,February,Weekend,Yes,T301,Colombo Fort,Anuradhapura,Colombo Fort → Anuradhapura,305,Unreserved,1st Class,500,195,29,9,Rainy,Yes,
2025-02-01,19:00,19,Saturday,February,Weekend,Yes,T301,Colombo Fort,Anuradhapura,Colombo Fort → Anuradhapura,299,Unreserved,2nd Class,500,201,27,0,Sunny,No,
2025-02-01,06:00,6,Saturday,February,Weekend,No,T101,Colombo Fort,Matara,Colombo Fort → Matara,262,Reserved,3rd Class,500,238,27,0,Sunny,Yes,
2025-02-01,08:00,8,Saturday,February,Weekend,Yes,T101,Colombo Fort,Matara,Colombo Fort → Matara,303,Unreserved,3rd Class,500,197,28,0,Cloudy,No,
2025-02-01,12:00,12,Saturday,February,Weekend,No,T101,Colombo Fort,Matara,Colombo Fort → Matara,197,Unreserved,2nd Class,500,303,26,0,Sunny,No,
2025-02-01,17:00,17,Saturday,February,Weekend,Yes,T101,Colombo Fort,Matara,Colombo Fort → Matara,286,Unreserved,1st Class,500,214,32,0,Sunny,No,
2025-02-01,19:00,19,Saturday,February,Weekend,Yes,T101,Colombo Fort,Matara,Colombo Fort → Matara,220,Unreserved,3rd Class,500,280,29,0,Sunny,No,
2025-02-01,06:00,6,Saturday,February,Weekend,No,T102,Colombo Fort,Matara,Colombo Fort → Matara,146,Unreserved,2nd Class,500,354,29,0,Cloudy,No,
2025-02-01,08:00,8,Saturday,February,Weekend,Yes,T102,Colombo Fort,Matara,Colombo Fort → Matara,244,Reserved,1st Class,500,256,29,20,Rainy,No,
2025-02-01,12:00,12,Saturday,February,Weekend,No,T102,Colombo Fort,Matara,Colombo Fort → Matara,132,Reserved,1st Class,500,368,27,1,Rainy,No,
2025-02-01,17:00,17,Saturday,February,Weekend,Yes,T102,Colombo Fort,Matara,Colombo Fort → Matara,339,Reserved,2nd Class,500,161,29,0,Cloudy,No,
2025-02-01,19:00,19,Saturday,February,Weekend,Yes,T102,Colombo Fort,Matara,Colombo Fort → Matara,307,Reserved,3rd Class,500,193,29,0,Cloudy,No,
2025-02-01,06:00,6,Saturday,February,Weekend,No,T201,Colombo Fort,Matara,Colombo Fort → Matara,89,Reserved,2nd Class,500,411,28,0,Cloudy,No,
2025-02-01,08:00,8,Saturday,February,Weekend,Yes,T201,Colombo Fort,Matara,Colombo Fort → Matara,280,Unreserved,2nd Class,500,220,28,0,Sunny,No,
2025-02-01,12:00,12,Saturday,February,Weekend,No,T201,Colombo Fort,Matara,Colombo Fort → Matara,178,Unreserved,1st Class,500,322,26,0,Sunny,No,
2025-02-01,17:00,17,Saturday,February,Weekend,Yes,T201,Colombo Fort,Matara,Colombo Fort → Matara,318,Unreserved,2nd Class,500,182,32,0,Cloudy,No,
2025-02-01,19:00,19,Saturday,February,Weekend,Yes,T201,Colombo Fort,Matara,Colombo Fort → Matara,196,Unreserved,3rd Class,500,304,31,0,Cloudy,No,
2025-02-01,06:00,6,Saturday,February,Weekend,No,T202,Colombo Fort,Matara,Colombo Fort → Matara,51,Reserved,3rd Class,500,449,30,20,Rainy,No,
2025-02-01,08:00,8,Saturday,February,Weekend,Yes,T202,Colombo Fort,Matara,Colombo Fort → Matara,360,Reserved,3rd Class,500,140,30,13,Rainy,No,
2025-02-01,12:00,12,Saturday,February,Weekend,No,T202,Colombo Fort,Matara,Colombo Fort → Matara,136,Unreserved,2nd Class,500,364,31,0,Sunny,No,
2025-02-01,17:00,17,Saturday,February,Weekend,Yes,T202,Colombo Fort,Matara,Colombo Fort → Matara,282,Unreserved,2nd Class,500,218,30,0,Cloudy,No,
2025-02-01,19:00,19,Saturday,February,Weekend,Yes,T202,Colombo Fort,Matara,Colombo Fort → Matara,314,Reserved,1st Class,500,186,30,0,Sunny,No,
2025-02-01,06:00,6,Saturday,February,Weekend,No,T301,Colombo Fort,Matara,Colombo Fort → Matara,79,Reserved,1st Class,500,421,28,18,Rainy,No,
2025-02-01,08:00,8,Saturday,February,Weekend,Yes,T301,Colombo Fort,Matara,Colombo Fort → Matara,244,Unreserved,1st Class,500,256,26,0,Sunny,No,
2025-02-01,12:00,12,Saturday,February,Weekend,No,T301,Colombo Fort,Matara,Colombo Fort → Matara,261,Reserved,2nd Class,500,239,26,0,Sunny,Yes,
2025-02-01,17:00,17,Saturday,February,Weekend,Yes,T301,Colombo Fort,Matara,Colombo Fort → Matara,365,Reserved,1st Class,500,135,29,0,Cloudy,No,
2025-02-01,19:00,19,Saturday,February,Weekend,Yes,T301,Colombo Fort,Matara,Colombo Fort → Matara,324,Reserved,1st Class,500,176,29,0,Cloudy,No,
2025-02-02,06:00,6,Sunday,February,Weekend,No,T101,Colombo Fort,Kandy,Colombo Fort → Kandy,54,Unreserved,2nd Class,500,446,32,19,Rainy,No,
2025-02-02,08:00,8,Sunday,February,Weekend,Yes,T101,Colombo Fort,Kandy,Colombo Fort → Kandy,236,Unreserved,3rd Class,500,264,31,7,Rainy,No,
2025-02-02,12:00,12,Sunday,February,Weekend,No,T101,Colombo Fort,Kandy,Colombo Fort → Kandy,102,Reserved,1st Class,500,398,28,0,Cloudy,No,
2025-02-02,17:00,17,Sunday,February,Weekend,Yes,T101,Colombo Fort,Kandy,Colombo Fort → Kandy,216,Reserved,2nd Class,500,284,30,11,Rainy,No,
2025-02-02,19:00,19,Sunday,February,Weekend,Yes,T101,Colombo Fort,Kandy,Colombo Fort → Kandy,292,Reserved,3rd Class,500,208,29,0,Sunny,No,
2025-02-02,06:00,6,Sunday,February,Weekend,No,T102,Colombo Fort,Kandy,Colombo Fort → Kandy,141,Unreserved,1st Class,500,359,27,0,Sunny,No,
2025-02-02,08:00,8,Sunday,February,Weekend,Yes,T102,Colombo Fort,Kandy,Colombo Fort → Kandy,384,Reserved,3rd Class,500,116,31,17,Rainy,Yes,
2025-02-02,12:00,12,Sunday,February,Weekend,No,T102,Colombo Fort,Kandy,Colombo Fort → Kandy,150,Unreserved,3rd Class,500,350,31,0,Cloudy,No,
2025-02-02,17:00,17,Sunday,February,Weekend,Yes,T102,Colombo Fort,Kandy,Colombo Fort → Kandy,266,Reserved,1st Class,500,234,31,0,Sunny,No,
2025-02-02,19:00,19,Sunday,February,Weekend,Yes,T102,Colombo Fort,Kandy,Colombo Fort → Kandy,225,Unreserved,2nd Class,500,275,30,0,Sunny,No,
2025-02-02,06:00,6,Sunday,February,Weekend,No,T201,Colombo Fort,Kandy,Colombo Fort → Kandy,229,Reserved,1st Class,500,271,29,0,Sunny,No,
2025-02-02,08:00,8,Sunday,February,Weekend,Yes,T201,Colombo Fort,Kandy,Colombo Fort → Kandy,257,Unreserved,1st Class,500,243,31,0,Sunny,No,
2025-02-02,12:00,12,Sunday,February,Weekend,No,T201,Colombo Fort,Kandy,Colombo Fort → Kandy,79,Unreserved,1st Class,500,421,30,19,Rainy,No,
2025-02-02,17:00,17,Sunday,February,Weekend,Yes,T201,Colombo Fort,Kandy,Colombo Fort → Kandy,299,Unreserved,3rd Class,500,201,29,0,Sunny,No,
2025-02-02,19:00,19,Sunday,February,Weekend,Yes,T201,Colombo Fort,Kandy,Colombo Fort → Kandy,355,Unreserved,1st Class,500,145,28,0,Sunny,No,
2025-02-02,06:00,6,Sunday,February,Weekend,No,T202,Colombo Fort,Kandy,Colombo Fort → Kandy,192,Reserved,3rd Class,500,308,29,0,Sunny,No,
2025-02-02,08:00,8,Sunday,February,Weekend,Yes,T202,Colombo Fort,Kandy,Colombo Fort → Kandy,273,Unreserved,1st Class,500,227,26,0,Cloudy,No,
2025-02-02,12:00,12,Sunday,February,Weekend,No,T202,Colombo Fort,Kandy,Colombo Fort → Kandy,145,Unreserved,1st Class,500,355,32,0,Sunny,No,
2025-02-02,17:00,17,Sunday,February,Weekend,Yes,T202,Colombo Fort,Kandy,Colombo Fort → Kandy,269,Unreserved,2nd Class,500,231,29,0,Cloudy,No,
2025-02-02,19:00,19,Sunday,February,Weekend,Yes,T202,Colombo Fort,Kandy,Colombo Fort → Kandy,387,Unreserved,2nd Class,500,113,28,0,Sunny,Yes,
2025-02-02,06:00,6,Sunday,February,Weekend,No,T301,Colombo Fort,Kandy,Colombo Fort → Kandy,121,Unreserved,2nd Class,500,379,32,0,Cloudy,No,
2025-02-02,08:00,8,Sunday,February,Weekend,Yes,T301,Colombo Fort,Kandy,Colombo Fort → Kandy,287,Reserved,1st Class,500,213,31,0,Sunny,No,
2025-02-02,12:00,12,Sunday,February,Weekend,No,T301,Colombo Fort,Kandy,Colombo Fort → Kandy,88,Reserved,3rd Class,500,412,31,5,Rainy,No,
2025-02-02,17:00,17,Sunday,February,Weekend,Yes,T301,Colombo Fort,Kandy,Colombo Fort → Kandy,303,Unreserved,2nd Class,500,197,29,6,Rainy,No,
2025-02-02,19:00,19,Sunday,February,Weekend,Yes,T301,Colombo Fort,Kandy,Colombo Fort → Kandy,381,Reserved,2nd Class,500,119,26,0,Sunny,Yes,
2025-02-02,06:00,6,Sunday,February,Weekend,No,T101,Colombo Fort,Galle,Colombo Fort → Galle,180,Unreserved,2nd Class,500,320,28,0,Cloudy,No,
2025-02-02,08:00,8,Sunday,February,Weekend,Yes,T101,Colombo Fort,Galle,Colombo Fort → Galle,279,Reserved,1st Class,500,221,26,8,Rainy,No,
2025-02-02,12:00,12,Sunday,February,Weekend,No,T101,Colombo Fort,Galle,Colombo Fort → Galle,131,Reserved,3rd Class,500,369,26,0,Sunny,No,
2025-02-02,17:00,17,Sunday,February,Weekend,Yes,T101,Colombo Fort,Galle,Colombo Fort → Galle,307,Reserved,3rd Class,500,193,27,0,Cloudy,No,
2025-02-02,19:00,19,Sunday,February,Weekend,Yes,T101,Colombo Fort,Galle,Colombo Fort → Galle,280,Unreserved,3rd Class,500,220,29,14,Rainy,No,
2025-02-02,06:00,6,Sunday,February,Weekend,No,T102,Colombo Fort,Galle,Colombo Fort → Galle,252,Reserved,3rd Class,500,248,30,0,Cloudy,Yes,
2025-02-02,08:00,8,Sunday,February,Weekend,Yes,T102,Colombo Fort,Galle,Colombo Fort → Galle,323,Unreserved,1st Class,500,177,32,13,Rainy,No,
2025-02-02,12:00,12,Sunday,February,Weekend,No,T102,Colombo Fort,Galle,Colombo Fort → Galle,130,Reserved,2nd Class,500,370,30,0,Cloudy,No,
2025-02-02,17:00,17,Sunday,February,Weekend,Yes,T102,Colombo Fort,Galle,Colombo Fort → Galle,303,Unreserved,2nd Class,500,197,28,15,Rainy,No,
