date,route,train_type,class,base_capacity,predicted_demand,allocated_seats,actual_tickets_sold,seat_utilization_pct
2024-04-24,Kandy - Badulla,Intercity,3rd Class,487,450,513,456,87.72
2024-04-25,Colombo Fort - Anuradhapura,Slow/Local,1st Class,25,23,30,25,76.67
2024-04-25,Colombo Fort - Anuradhapura,Slow/Local,2nd Class,150,134,180,146,74.44
2024-04-25,Colombo Fort - Anuradhapura,Slow/Local,3rd Class,325,290,290,325,100.0
2024-04-25,Colombo Fort - Matara,Slow/Local,1st Class,25,23,30,22,76.67
2024-04-25,Colombo Fort - Matara,Slow/Local,2nd Class,150,134,180,124,74.44
2024-04-25,Colombo Fort - Matara,Slow/Local,3rd Class,325,290,290,278,100.0
2024-04-25,Colombo Fort - Negombo,Night Mail,1st Class,32,28,38,22,73.68
2024-04-25,Colombo Fort - Negombo,Night Mail,2nd Class,195,173,234,149,73.93
2024-04-25,Colombo Fort - Negombo,Night Mail,3rd Class,422,368,377,303,97.61
2024-04-25,Colombo Fort - Puttalam,Slow/Local,1st Class,25,23,30,23,76.67
2024-04-25,Colombo Fort - Puttalam,Slow/Local,2nd Class,150,134,180,150,74.44
2024-04-25,Colombo Fort - Puttalam,Slow/Local,3rd Class,325,289,290,325,99.66
2024-04-25,Colombo Fort - Ratnapura,Express,1st Class,45,42,42,45,100.0
2024-04-25,Colombo Fort - Ratnapura,Express,2nd Class,270,243,243,261,100.0
2024-04-25,Colombo Fort - Ratnapura,Express,3rd Class,585,560,615,543,91.06
2024-04-25,Kandy - Badulla,Express,1st Class,45,41,41,45,100.0
2024-04-25,Kandy - Badulla,Express,2nd Class,270,242,242,268,100.0
2024-04-25,Kandy - Badulla,Express,3rd Class,585,537,617,585,87.03
2024-04-26,Colombo Fort - Badulla,Slow/Local,1st Class,25,24,24,25,100.0
2024-04-26,Colombo Fort - Badulla,Slow/Local,2nd Class,150,140,140,150,100.0
2024-04-26,Colombo Fort - Badulla,Slow/Local,3rd Class,325,308,336,317,91.67
2024-04-26,Colombo Fort - Kurunegala,Express,1st Class,45,41,41,30,100.0
2024-04-26,Colombo Fort - Kurunegala,Express,2nd Class,270,259,259,172,100.0
2024-04-26,Colombo Fort - Kurunegala,Express,3rd Class,585,557,600,417,92.83
2024-04-26,Colombo Fort - Kurunegala,Intercity,1st Class,37,34,34,32,100.0
2024-04-26,Colombo Fort - Kurunegala,Intercity,2nd Class,225,211,211,195,100.0
2024-04-26,Colombo Fort - Kurunegala,Intercity,3rd Class,487,449,504,432,89.09
2024-04-26,Colombo Fort - Negombo,Express,1st Class,45,41,41,44,100.0
2024-04-26,Colombo Fort - Negombo,Express,2nd Class,270,256,256,270,100.0
2024-04-26,Colombo Fort - Negombo,Express,3rd Class,585,555,603,585,92.04
2024-04-26,Colombo Fort - Negombo,Slow/Local,1st Class,25,23,23,23,100.0
2024-04-26,Colombo Fort - Negombo,Slow/Local,2nd Class,150,140,140,150,100.0
2024-04-26,Colombo Fort - Negombo,Slow/Local,3rd Class,325,305,337,321,90.5
2024-04-26,Colombo Fort - Puttalam,Intercity,1st Class,37,35,35,37,100.0
2024-04-26,Colombo Fort - Puttalam,Intercity,2nd Class,225,221,221,225,100.0
2024-04-26,Colombo Fort - Puttalam,Intercity,3rd Class,487,460,493,475,93.31
2024-04-26,Colombo Fort - Trincomalee,Slow/Local,1st Class,25,23,23,23,100.0
2024-04-26,Colombo Fort - Trincomalee,Slow/Local,2nd Class,150,138,138,139,100.0
2024-04-26,Colombo Fort - Trincomalee,Slow/Local,3rd Class,325,301,339,297,88.79
2024-04-26,Colombo Fort - Vavuniya,Intercity,1st Class,37,35,35,31,100.0
2024-04-26,Colombo Fort - Vavuniya,Intercity,2nd Class,225,214,214,164,100.0
2024-04-26,Colombo Fort - Vavuniya,Intercity,3rd Class,487,470,500,413,94.0
2024-04-27,Colombo Fort - Badulla,Express,1st Class,45,41,41,41,100.0
2024-04-27,Colombo Fort - Badulla,Express,2nd Class,270,252,252,242,100.0
2024-04-27,Colombo Fort - Badulla,Express,3rd Class,585,550,607,524,90.61
2024-04-27,Colombo Fort - Batticaloa,Night Mail,1st Class,32,29,29,31,100.0
2024-04-27,Colombo Fort - Batticaloa,Night Mail,2nd Class,195,177,177,190,100.0
2024-04-27,Colombo Fort - Batticaloa,Night Mail,3rd Class,422,384,443,422,86.68
2024-04-27,Colombo Fort - Galle,Intercity,1st Class,37,34,34,34,100.0
2024-04-27,Colombo Fort - Galle,Intercity,2nd Class,225,213,213,225,100.0
2024-04-27,Colombo Fort - Galle,Intercity,3rd Class,487,451,502,457,89.84
2024-04-27,Colombo Fort - Kandy,Express,1st Class,45,41,41,42,100.0
2024-04-27,Colombo Fort - Kandy,Express,2nd Class,270,256,256,270,100.0
2024-04-27,Colombo Fort - Kandy,Express,3rd Class,585,541,603,565,89.72
2024-04-27,Colombo Fort - Matara,Express,1st Class,45,43,54,41,79.63
2024-04-27,Colombo Fort - Matara,Express,2nd Class,270,245,324,212,75.62
2024-04-27,Colombo Fort - Matara,Express,3rd Class,585,518,522,565,99.23
2024-04-27,Colombo Fort - Negombo,Slow/Local,1st Class,25,23,23,22,100.0
2024-04-27,Colombo Fort - Negombo,Slow/Local,2nd Class,150,140,140,148,100.0
2024-04-27,Colombo Fort - Negombo,Slow/Local,3rd Class,325,309,337,325,91.69
2024-04-27,Colombo Fort - Puttalam,Slow/Local,1st Class,25,23,23,24,100.0
2024-04-27,Colombo Fort - Puttalam,Slow/Local,2nd Class,150,140,140,150,100.0
2024-04-27,Colombo Fort - Puttalam,Slow/Local,3rd Class,325,308,337,325,91.39
2024-04-27,Colombo Fort - Ratnapura,Intercity,1st Class,37,34,34,37,100.0
2024-04-27,Colombo Fort - Ratnapura,Intercity,2nd Class,225,208,208,221,100.0
2024-04-27,Colombo Fort - Ratnapura,Intercity,3rd Class,487,449,507,487,88.56
2024-04-27,Colombo Fort - Ratnapura,Slow/Local,1st Class,25,23,23,23,100.0
2024-04-27,Colombo Fort - Ratnapura,Slow/Local,2nd Class,150,139,139,150,100.0
2024-04-27,Colombo Fort - Ratnapura,Slow/Local,3rd Class,325,305,338,319,90.24
2024-04-27,Colombo Fort - Vavuniya,Intercity,1st Class,37,35,35,34,100.0
2024-04-27,Colombo Fort - Vavuniya,Intercity,2nd Class,225,209,209,223,100.0
2024-04-27,Colombo Fort - Vavuniya,Intercity,3rd Class,487,452,505,451,89.5
2024-04-27,Kandy - Badulla,Express,1st Class,45,42,42,45,100.0
2024-04-27,Kandy - Badulla,Express,2nd Class,270,255,255,265,100.0
2024-04-27,Kandy - Badulla,Express,3rd Class,585,568,603,585,94.2
2024-04-27,Kandy - Badulla,Slow/Local,1st Class,25,23,23,24,100.0
2024-04-27,Kandy - Badulla,Slow/Local,2nd Class,150,139,139,141,100.0
2024-04-27,Kandy - Badulla,Slow/Local,3rd Class,325,307,338,304,90.83
2024-04-27,Maradana - Avissawella,Intercity,1st Class,37,34,34,37,100.0
2024-04-27,Maradana - Avissawella,Intercity,2nd Class,225,207,207,225,100.0
2024-04-27,Maradana - Avissawella,Intercity,3rd Class,487,455,508,487,89.57
2024-04-28,Colombo Fort - Anuradhapura,Intercity,1st Class,37,35,35,37,100.0
2024-04-28,Colombo Fort - Anuradhapura,Intercity,2nd Class,225,211,211,225,100.0
2024-04-28,Colombo Fort - Anuradhapura,Intercity,3rd Class,487,454,503,480,90.26
2024-04-28,Colombo Fort - Badulla,Express,1st Class,45,40,40,45,100.0
2024-04-28,Colombo Fort - Badulla,Express,2nd Class,270,247,247,255,100.0
2024-04-28,Colombo Fort - Badulla,Express,3rd Class,585,545,613,585,88.91
2024-04-28,Colombo Fort - Batticaloa,Express,1st Class,45,42,42,45,100.0
2024-04-28,Colombo Fort - Batticaloa,Express,2nd Class,270,251,251,267,100.0
2024-04-28,Colombo Fort - Batticaloa,Express,3rd Class,585,567,607,585,93.41
2024-04-28,Colombo Fort - Kandy,Intercity,1st Class,37,35,35,37,100.0
2024-04-28,Colombo Fort - Kandy,Intercity,2nd Class,225,214,214,225,100.0
2024-04-28,Colombo Fort - Kandy,Intercity,3rd Class,487,455,500,487,91.0
2024-04-28,Colombo Fort - Kandy,Slow/Local,1st Class,25,24,24,25,100.0
2024-04-28,Colombo Fort - Kandy,Slow/Local,2nd Class,150,140,140,149,100.0
2024-04-28,Colombo Fort - Kandy,Slow/Local,3rd Class,325,309,336,320,91.96
2024-04-28,Colombo Fort - Kurunegala,Intercity,1st Class,37,34,34,37,100.0
2024-04-28,Colombo Fort - Kurunegala,Intercity,2nd Class,225,210,210,222,100.0
2024-04-28,Colombo Fort - Kurunegala,Intercity,3rd Class,487,458,505,487,90.69
2024-04-28,Colombo Fort - Kurunegala,Slow/Local,1st Class,25,24,24,23,100.0
2024-04-28,Colombo Fort - Kurunegala,Slow/Local,2nd Class,150,141,141,150,100.0
2024-04-28,Colombo Fort - Kurunegala,Slow/Local,3rd Class,325,298,335,316,88.96
2024-04-28,Colombo Fort - Negombo,Express,1st Class,45,41,41,43,100.0
2024-04-28,Colombo Fort - Negombo,Express,2nd Class,270,257,257,258,100.0
2024-04-28,Colombo Fort - Negombo,Express,3rd Class,585,552,602,565,91.69
2024-04-28,Colombo Fort - Negombo,Intercity,1st Class,37,34,34,37,100.0
2024-04-28,Colombo Fort - Negombo,Intercity,2nd Class,225,210,210,213,100.0
2024-04-28,Colombo Fort - Negombo,Intercity,3rd Class,487,446,505,487,88.32
2024-04-28,Colombo Fort - Puttalam,Intercity,1st Class,37,35,35,35,100.0
2024-04-28,Colombo Fort - Puttalam,Intercity,2nd Class,225,222,222,223,100.0
2024-04-28,Colombo Fort - Puttalam,Intercity,3rd Class,487,461,492,487,93.7
2024-04-28,Colombo Fort - Puttalam,Slow/Local,1st Class,25,24,24,25,100.0
2024-04-28,Colombo Fort - Puttalam,Slow/Local,2nd Class,150,139,139,148,100.0
2024-04-28,Colombo Fort - Puttalam,Slow/Local,3rd Class,325,309,337,325,91.69
2024-04-28,Colombo Fort - Ratnapura,Express,1st Class,45,41,41,42,100.0
2024-04-28,Colombo Fort - Ratnapura,Express,2nd Class,270,257,257,255,100.0
2024-04-28,Colombo Fort - Ratnapura,Express,3rd Class,585,559,602,585,92.86
2024-04-28,Kandy - Badulla,Night Mail,1st Class,32,32,32,29,100.0
2024-04-28,Kandy - Badulla,Night Mail,2nd Class,195,182,182,182,100.0
2024-04-28,Kandy - Badulla,Night Mail,3rd Class,422,387,435,337,88.97
2024-04-28,Maradana - Avissawella,Intercity,1st Class,37,34,34,34,100.0
2024-04-28,Maradana - Avissawella,Intercity,2nd Class,225,208,208,216,100.0
2024-04-28,Maradana - Avissawella,Intercity,3rd Class,487,471,507,484,92.9
2024-04-29,Colombo Fort - Batticaloa,Intercity,1st Class,37,33,44,31,75.0
2024-04-29,Colombo Fort - Batticaloa,Intercity,2nd Class,225,199,270,188,73.7
2024-04-29,Colombo Fort - Batticaloa,Intercity,3rd Class,487,433,435,401,99.54
2024-04-29,Colombo Fort - Galle,Express,1st Class,45,39,39,34,100.0
2024-04-29,Colombo Fort - Galle,Express,2nd Class,270,239,239,193,100.0
2024-04-29,Colombo Fort - Galle,Express,3rd Class,585,529,622,462,85.05
2024-04-29,Colombo Fort - Galle,Slow/Local,1st Class,25,23,23,20,100.0
2024-04-29,Colombo Fort - Galle,Slow/Local,2nd Class,150,133,133,124,100.0
2024-04-29,Colombo Fort - Galle,Slow/Local,3rd Class,325,293,344,271,85.17
2024-04-29,Colombo Fort - Jaffna,Night Mail,1st Class,32,27,38,31,71.05
2024-04-29,Colombo Fort - Jaffna,Night Mail,2nd Class,195,159,234,189,67.95
2024-04-29,Colombo Fort - Jaffna,Night Mail,3rd Class,422,349,377,404,92.57
2024-04-29,Colombo Fort - Kandy,Intercity,1st Class,37,33,33,37,100.0
2024-04-29,Colombo Fort - Kandy,Intercity,2nd Class,225,199,199,225,100.0
2024-04-29,Colombo Fort - Kandy,Intercity,3rd Class,487,438,517,487,84.72
2024-04-29,Colombo Fort - Kandy,Night Mail,1st Class,32,26,38,32,68.42
2024-04-29,Colombo Fort - Kandy,Night Mail,2nd Class,195,167,234,195,71.37
2024-04-29,Colombo Fort - Kandy,Night Mail,3rd Class,422,346,377,390,91.78
2024-04-29,Colombo Fort - Negombo,Slow/Local,1st Class,25,22,30,25,73.33
2024-04-29,Colombo Fort - Negombo,Slow/Local,2nd Class,150,134,180,137,74.44
2024-04-29,Colombo Fort - Negombo,Slow/Local,3rd Class,325,282,290,325,97.24
2024-04-29,Colombo Fort - Trincomalee,Slow/Local,1st Class,25,23,30,23,76.67
2024-04-29,Colombo Fort - Trincomalee,Slow/Local,2nd Class,150,134,180,150,74.44
2024-04-29,Colombo Fort - Trincomalee,Slow/Local,3rd Class,325,285,290,288,98.28
2024-04-29,Kandy - Badulla,Intercity,1st Class,37,33,44,37,75.0
2024-04-29,Kandy - Badulla,Intercity,2nd Class,225,204,270,223,75.56
2024-04-29,Kandy - Badulla,Intercity,3rd Class,487,433,435,487,99.54
2024-04-29,Maradana - Avissawella,Intercity,1st Class,37,33,44,33,75.0
2024-04-29,Maradana - Avissawella,Intercity,2nd Class,225,197,270,202,72.96
2024-04-29,Maradana - Avissawella,Intercity,3rd Class,487,429,435,460,98.62
2024-04-30,Colombo Fort - Batticaloa,Intercity,1st Class,37,33,44,36,75.0
2024-04-30,Colombo Fort - Batticaloa,Intercity,2nd Class,225,197,270,216,72.96
2024-04-30,Colombo Fort - Batticaloa,Intercity,3rd Class,487,427,435,487,98.16
2024-04-30,Colombo Fort - Kandy,Slow/Local,1st Class,25,22,30,23,73.33
2024-04-30,Colombo Fort - Kandy,Slow/Local,2nd Class,150,135,180,140,75.0
2024-04-30,Colombo Fort - Kandy,Slow/Local,3rd Class,325,285,290,304,98.28
2024-04-30,Colombo Fort - Matara,Intercity,1st Class,37,33,33,30,100.0
2024-04-30,Colombo Fort - Matara,Intercity,2nd Class,225,199,199,166,100.0
2024-04-30,Colombo Fort - Matara,Intercity,3rd Class,487,437,517,374,84.53
2024-04-30,Colombo Fort - Trincomalee,Express,1st Class,45,41,41,44,100.0
2024-04-30,Colombo Fort - Trincomalee,Express,2nd Class,270,231,231,270,100.0
2024-04-30,Colombo Fort - Trincomalee,Express,3rd Class,585,533,628,585,84.87
2024-04-30,Colombo Fort - Trincomalee,Slow/Local,1st Class,25,22,30,23,73.33
2024-04-30,Colombo Fort - Trincomalee,Slow/Local,2nd Class,150,134,180,149,74.44
2024-04-30,Colombo Fort - Trincomalee,Slow/Local,3rd Class,325,285,290,324,98.28
2024-04-30,Colombo Fort - Vavuniya,Slow/Local,1st Class,25,23,30,22,76.67
2024-04-30,Colombo Fort - Vavuniya,Slow/Local,2nd Class,150,134,180,126,74.44
2024-04-30,Colombo Fort - Vavuniya,Slow/Local,3rd Class,325,286,290,298,98.62
2024-05-01,Colombo Fort - Anuradhapura,Intercity,1st Class,37,31,44,32,70.45
2024-05-01,Colombo Fort - Anuradhapura,Intercity,2nd Class,225,185,270,199,68.52
2024-05-01,Colombo Fort - Anuradhapura,Intercity,3rd Class,487,412,435,432,94.71
2024-05-01,Colombo Fort - Batticaloa,Slow/Local,1st Class,25,21,30,15,70.0
2024-05-01,Colombo Fort - Batticaloa,Slow/Local,2nd Class,150,124,180,90,68.89
2024-05-01,Colombo Fort - Batticaloa,Slow/Local,3rd Class,325,263,290,205,90.69
2024-05-01,Colombo Fort - Galle,Intercity,1st Class,37,30,44,35,68.18
2024-05-01,Colombo Fort - Galle,Intercity,2nd Class,225,180,270,214,66.67
2024-05-01,Colombo Fort - Galle,Intercity,3rd Class,487,418,435,464,96.09
2024-05-01,Colombo Fort - Galle,Night Mail,1st Class,32,24,38,31,63.16
2024-05-01,Colombo Fort - Galle,Night Mail,2nd Class,195,167,234,191,71.37
2024-05-01,Colombo Fort - Galle,Night Mail,3rd Class,422,346,377,415,91.78
2024-05-01,Colombo Fort - Matara,Intercity,1st Class,37,31,44,30,70.45
2024-05-01,Colombo Fort - Matara,Intercity,2nd Class,225,183,270,189,67.78
2024-05-01,Colombo Fort - Matara,Intercity,3rd Class,487,418,435,413,96.09
2024-05-01,Colombo Fort - Negombo,Express,1st Class,45,37,54,44,68.52
2024-05-01,Colombo Fort - Negombo,Express,2nd Class,270,217,324,268,66.98
2024-05-01,Colombo Fort - Negombo,Express,3rd Class,585,451,522,585,86.4
2024-05-01,Colombo Fort - Trincomalee,Slow/Local,1st Class,25,21,30,24,70.0
2024-05-01,Colombo Fort - Trincomalee,Slow/Local,2nd Class,150,130,180,150,72.22
2024-05-01,Colombo Fort - Trincomalee,Slow/Local,3rd Class,325,259,290,325,89.31
2024-05-01,Kandy - Badulla,Night Mail,1st Class,32,29,29,25,100.0
2024-05-01,Kandy - Badulla,Night Mail,2nd Class,195,161,161,139,100.0
2024-05-01,Kandy - Badulla,Night Mail,3rd Class,422,403,459,319,87.8
2024-05-02,Colombo Fort - Anuradhapura,Slow/Local,1st Class,25,21,30,25,70.0
2024-05-02,Colombo Fort - Anuradhapura,Slow/Local,2nd Class,150,124,180,150,68.89
2024-05-02,Colombo Fort - Anuradhapura,Slow/Local,3rd Class,325,271,290,316,93.45
2024-05-02,Colombo Fort - Badulla,Express,1st Class,45,37,54,27,68.52
2024-05-02,Colombo Fort - Badulla,Express,2nd Class,270,224,324,190,69.14
2024-05-02,Colombo Fort - Badulla,Express,3rd Class,585,444,522,414,85.06
2024-05-02,Colombo Fort - Badulla,Slow/Local,1st Class,25,21,30,24,70.0
2024-05-02,Colombo Fort - Badulla,Slow/Local,2nd Class,150,125,180,136,69.44
2024-05-02,Colombo Fort - Badulla,Slow/Local,3rd Class,325,274,290,295,94.48
2024-05-02,Colombo Fort - Galle,Express,1st Class,45,37,54,45,68.52
2024-05-02,Colombo Fort - Galle,Express,2nd Class,270,217,324,259,66.98
2024-05-02,Colombo Fort - Galle,Express,3rd Class,585,480,522,585,91.95
2024-05-02,Colombo Fort - Galle,Slow/Local,1st Class,25,21,30,25,70.0
2024-05-02,Colombo Fort - Galle,Slow/Local,2nd Class,150,127,180,150,70.56
2024-05-02,Colombo Fort - Galle,Slow/Local,3rd Class,325,271,290,319,93.45
2024-05-02,Colombo Fort - Jaffna,Express,1st Class,45,37,54,44,68.52
2024-05-02,Colombo Fort - Jaffna,Express,2nd Class,270,219,324,255,67.59
2024-05-02,Colombo Fort - Jaffna,Express,3rd Class,585,481,522,574,92.15
2024-05-02,Colombo Fort - Jaffna,Intercity,1st Class,37,30,44,30,68.18
2024-05-02,Colombo Fort - Jaffna,Intercity,2nd Class,225,187,270,171,69.26
2024-05-02,Colombo Fort - Jaffna,Intercity,3rd Class,487,389,435,346,89.43
2024-05-02,Colombo Fort - Kurunegala,Intercity,1st Class,37,32,44,34,72.73
2024-05-02,Colombo Fort - Kurunegala,Intercity,2nd Class,225,189,270,201,70.0
2024-05-02,Colombo Fort - Kurunegala,Intercity,3rd Class,487,405,435,454,93.1
2024-05-02,Colombo Fort - Matara,Intercity,1st Class,37,32,44,31,72.73
2024-05-02,Colombo Fort - Matara,Intercity,2nd Class,225,185,270,184,68.52
2024-05-02,Colombo Fort - Matara,Intercity,3rd Class,487,402,435,427,92.41
2024-05-02,Colombo Fort - Matara,Night Mail,1st Class,32,27,38,32,71.05
2024-05-02,Colombo Fort - Matara,Night Mail,2nd Class,195,165,234,195,70.51
2024-05-02,Colombo Fort - Matara,Night Mail,3rd Class,422,343,377,422,90.98
2024-05-02,Colombo Fort - Vavuniya,Intercity,1st Class,37,32,44,28,72.73
2024-05-02,Colombo Fort - Vavuniya,Intercity,2nd Class,225,189,270,165,70.0
2024-05-02,Colombo Fort - Vavuniya,Intercity,3rd Class,487,405,435,322,93.1
2024-05-02,Maradana - Avissawella,Slow/Local,1st Class,25,21,30,25,70.0
2024-05-02,Maradana - Avissawella,Slow/Local,2nd Class,150,125,180,150,69.44
2024-05-02,Maradana - Avissawella,Slow/Local,3rd Class,325,266,290,325,91.72
2024-05-03,Colombo Fort - Batticaloa,Intercity,1st Class,37,34,34,27,100.0
2024-05-03,Colombo Fort - Batticaloa,Intercity,2nd Class,225,199,199,158,100.0
2024-05-03,Colombo Fort - Batticaloa,Intercity,3rd Class,487,436,516,372,84.5
2024-05-03,Colombo Fort - Jaffna,Slow/Local,1st Class,25,24,24,25,100.0
2024-05-03,Colombo Fort - Jaffna,Slow/Local,2nd Class,150,138,138,139,100.0
2024-05-03,Colombo Fort - Jaffna,Slow/Local,3rd Class,325,304,338,325,89.94
2024-05-03,Colombo Fort - Kurunegala,Slow/Local,1st Class,25,23,30,24,76.67
2024-05-03,Colombo Fort - Kurunegala,Slow/Local,2nd Class,150,140,180,150,77.78
2024-05-03,Colombo Fort - Kurunegala,Slow/Local,3rd Class,325,286,290,314,98.62
2024-05-03,Colombo Fort - Matara,Slow/Local,1st Class,25,23,23,19,100.0
2024-05-03,Colombo Fort - Matara,Slow/Local,2nd Class,150,139,139,113,100.0
2024-05-03,Colombo Fort - Matara,Slow/Local,3rd Class,325,304,338,247,89.94
2024-05-03,Colombo Fort - Negombo,Intercity,1st Class,37,33,44,29,75.0
2024-05-03,Colombo Fort - Negombo,Intercity,2nd Class,225,205,270,197,75.93
2024-05-03,Colombo Fort - Negombo,Intercity,3rd Class,487,428,435,412,98.39
2024-05-03,Colombo Fort - Puttalam,Intercity,1st Class,37,33,44,27,75.0
2024-05-03,Colombo Fort - Puttalam,Intercity,2nd Class,225,210,270,169,77.78
2024-05-03,Colombo Fort - Puttalam,Intercity,3rd Class,487,432,435,384,99.31
2024-05-04,Colombo Fort - Badulla,Express,1st Class,45,40,40,44,100.0
2024-05-04,Colombo Fort - Badulla,Express,2nd Class,270,234,234,270,100.0
2024-05-04,Colombo Fort - Badulla,Express,3rd Class,585,526,626,585,84.03
2024-05-04,Colombo Fort - Galle,Intercity,1st Class,37,33,44,35,75.0
2024-05-04,Colombo Fort - Galle,Intercity,2nd Class,225,214,270,209,79.26
2024-05-04,Colombo Fort - Galle,Intercity,3rd Class,487,431,435,461,99.08
2024-05-04,Colombo Fort - Matara,Slow/Local,1st Class,25,23,23,19,100.0
2024-05-04,Colombo Fort - Matara,Slow/Local,2nd Class,150,138,138,114,100.0
2024-05-04,Colombo Fort - Matara,Slow/Local,3rd Class,325,301,339,245,88.79
2024-05-04,Colombo Fort - Puttalam,Express,1st Class,45,42,42,44,100.0
2024-05-04,Colombo Fort - Puttalam,Express,2nd Class,270,252,252,249,100.0
2024-05-04,Colombo Fort - Puttalam,Express,3rd Class,585,574,606,549,94.72
2024-05-04,Colombo Fort - Ratnapura,Express,1st Class,45,39,39,45,100.0
2024-05-04,Colombo Fort - Ratnapura,Express,2nd Class,270,248,248,269,100.0
2024-05-04,Colombo Fort - Ratnapura,Express,3rd Class,585,547,613,585,89.23
2024-05-04,Colombo Fort - Trincomalee,Intercity,1st Class,37,34,44,36,77.27
2024-05-04,Colombo Fort - Trincomalee,Intercity,2nd Class,225,200,270,225,74.07
2024-05-04,Colombo Fort - Trincomalee,Intercity,3rd Class,487,406,435,487,93.33
2024-05-04,Colombo Fort - Trincomalee,Slow/Local,1st Class,25,23,23,24,100.0
2024-05-04,Colombo Fort - Trincomalee,Slow/Local,2nd Class,150,138,138,150,100.0
2024-05-04,Colombo Fort - Trincomalee,Slow/Local,3rd Class,325,303,339,314,89.38
2024-05-04,Colombo Fort - Vavuniya,Intercity,1st Class,37,33,33,37,100.0
2024-05-04,Colombo Fort - Vavuniya,Intercity,2nd Class,225,202,202,225,100.0
2024-05-04,Colombo Fort - Vavuniya,Intercity,3rd Class,487,438,514,476,85.21
2024-05-04,Kandy - Badulla,Express,1st Class,45,41,41,45,100.0
2024-05-04,Kandy - Badulla,Express,2nd Class,270,250,250,270,100.0
2024-05-04,Kandy - Badulla,Express,3rd Class,585,556,609,576,91.3
2024-05-04,Kandy - Badulla,Intercity,1st Class,37,34,34,29,100.0
2024-05-04,Kandy - Badulla,Intercity,2nd Class,225,207,207,187,100.0
2024-05-04,Kandy - Badulla,Intercity,3rd Class,487,448,508,389,88.19
2024-05-05,Colombo Fort - Kandy,Express,1st Class,45,41,41,34,100.0
2024-05-05,Colombo Fort - Kandy,Express,2nd Class,270,252,252,191,100.0
2024-05-05,Colombo Fort - Kandy,Express,3rd Class,585,555,607,428,91.43
